Vbs,	Vgs,	Vds,	Ids
-0.50000000,3.30000000,0.10000000,0.00032271
-0.50000000,3.30000000,0.20000000,0.00063401
-0.50000000,3.30000000,0.30000000,0.00093262
-0.50000000,3.30000000,0.40000000,0.00121799
-0.50000000,3.30000000,0.50000000,0.00148827
-0.50000000,3.30000000,0.60000000,0.00174573
-0.50000000,3.30000000,0.70000000,0.00198830
-0.50000000,3.30000000,0.80000000,0.00221571
-0.50000000,3.30000000,0.90000000,0.00242747
-0.50000000,3.30000000,1.00000000,0.00262344
-0.50000000,3.30000000,1.10000000,0.00280286
-0.50000000,3.30000000,1.20000000,0.00296676
-0.50000000,3.30000000,1.30000000,0.00311448
-0.50000000,3.30000000,1.40000000,0.00324623
-0.50000000,3.30000000,1.50000000,0.00336198
-0.50000000,3.30000000,1.60000000,0.00346248
-0.50000000,3.30000000,1.70000000,0.00354762
-0.50000000,3.30000000,1.80000000,0.00361921
-0.50000000,3.30000000,1.90000000,0.00367793
-0.50000000,3.30000000,2.00000000,0.00372527
-0.50000000,3.30000000,2.10000000,0.00376292
-0.50000000,3.30000000,2.20000000,0.00379279
-0.50000000,3.30000000,2.30000000,0.00381667
-0.50000000,3.30000000,2.40000000,0.00383636
-0.50000000,3.30000000,2.50000000,0.00385319
-0.50000000,3.30000000,2.60000000,0.00386793
-0.50000000,3.30000000,2.70000000,0.00388126
-0.50000000,3.30000000,2.80000000,0.00389329
-0.50000000,3.30000000,2.90000000,0.00390455
-0.50000000,3.30000000,3.00000000,0.00391491
-0.50000000,3.30000000,3.10000000,0.00392491
-0.50000000,3.30000000,3.20000000,0.00393446
-0.50000000,3.30000000,3.30000000,0.00394355
-0.50000000,3.30000000,3.40000000,0.00395215
-0.50000000,3.30000000,3.50000000,0.00396051
-0.50000000,3.30000000,3.60000000,0.00396869
-0.50000000,3.30000000,3.70000000,0.00397638
-0.50000000,3.30000000,3.80000000,0.00398398
-0.50000000,3.30000000,3.90000000,0.00399127
-0.50000000,3.30000000,4.00000000,0.00399830
-0.50000000,3.30000000,4.10000000,0.00400527
-0.50000000,3.30000000,4.20000000,0.00401192
-0.50000000,3.30000000,4.30000000,0.00401846
-0.50000000,3.30000000,4.40000000,0.00402488
-0.50000000,3.30000000,4.50000000,0.00403128
-0.50000000,3.30000000,4.60000000,0.00403743
-0.50000000,3.30000000,4.70000000,0.00404345
-0.50000000,3.30000000,4.80000000,0.00404948
-0.50000000,3.30000000,4.90000000,0.00405535
-0.50000000,3.30000000,5.00000000,0.00406131
-0.50000000,3.40000000,0.00000000,-0.00000044
-0.50000000,3.40000000,0.10000000,0.00033188
-0.50000000,3.40000000,0.20000000,0.00065246
-0.50000000,3.40000000,0.30000000,0.00096072
-0.50000000,3.40000000,0.40000000,0.00125587
-0.50000000,3.40000000,0.50000000,0.00153603
-0.50000000,3.40000000,0.60000000,0.00180374
-0.50000000,3.40000000,0.70000000,0.00205668
-0.50000000,3.40000000,0.80000000,0.00229456
-0.50000000,3.40000000,0.90000000,0.00251710
-0.50000000,3.40000000,1.00000000,0.00272392
-0.50000000,3.40000000,1.10000000,0.00291408
-0.50000000,3.40000000,1.20000000,0.00308905
-0.50000000,3.40000000,1.30000000,0.00324783
-0.50000000,3.40000000,1.40000000,0.00339045
-0.50000000,3.40000000,1.50000000,0.00351720
-0.50000000,3.40000000,1.60000000,0.00362830
-0.50000000,3.40000000,1.70000000,0.00372381
-0.50000000,3.40000000,1.80000000,0.00380534
-0.50000000,3.40000000,1.90000000,0.00387329
-0.50000000,3.40000000,2.00000000,0.00392893
-0.50000000,3.40000000,2.10000000,0.00397378
-0.50000000,3.40000000,2.20000000,0.00400964
-0.50000000,3.40000000,2.30000000,0.00403810
-0.50000000,3.40000000,2.40000000,0.00406136
-0.50000000,3.40000000,2.50000000,0.00408082
-0.50000000,3.40000000,2.60000000,0.00409743
-0.50000000,3.40000000,2.70000000,0.00411216
-0.50000000,3.40000000,2.80000000,0.00412539
-0.50000000,3.40000000,2.90000000,0.00413748
-0.50000000,3.40000000,3.00000000,0.00414896
-0.50000000,3.40000000,3.10000000,0.00415961
-0.50000000,3.40000000,3.20000000,0.00416972
-0.50000000,3.40000000,3.30000000,0.00417935
-0.50000000,3.40000000,3.40000000,0.00418860
-0.50000000,3.40000000,3.50000000,0.00419732
-0.50000000,3.40000000,3.60000000,0.00420577
-0.50000000,3.40000000,3.70000000,0.00421400
-0.50000000,3.40000000,3.80000000,0.00422198
-0.50000000,3.40000000,3.90000000,0.00422973
-0.50000000,3.40000000,4.00000000,0.00423704
-0.50000000,3.40000000,4.10000000,0.00424423
-0.50000000,3.40000000,4.20000000,0.00425123
-0.50000000,3.40000000,4.30000000,0.00425812
-0.50000000,3.40000000,4.40000000,0.00426483
-0.50000000,3.40000000,4.50000000,0.00427128
-0.50000000,3.40000000,4.60000000,0.00427763
-0.50000000,3.40000000,4.70000000,0.00428391
-0.50000000,3.40000000,4.80000000,0.00429005
-0.50000000,3.40000000,4.90000000,0.00429621
-0.50000000,3.40000000,5.00000000,0.00430218
-0.50000000,3.50000000,0.00000000,-0.00000042
-0.50000000,3.50000000,0.10000000,0.00034075
-0.50000000,3.50000000,0.20000000,0.00067056
-0.50000000,3.50000000,0.30000000,0.00098819
-0.50000000,3.50000000,0.40000000,0.00129298
-0.50000000,3.50000000,0.50000000,0.00158292
-0.50000000,3.50000000,0.60000000,0.00186065
-0.50000000,3.50000000,0.70000000,0.00212367
-0.50000000,3.50000000,0.80000000,0.00237190
-0.50000000,3.50000000,0.90000000,0.00260483
-0.50000000,3.50000000,1.00000000,0.00282236
-0.50000000,3.50000000,1.10000000,0.00302306
-0.50000000,3.50000000,1.20000000,0.00320883
-0.50000000,3.50000000,1.30000000,0.00337842
-0.50000000,3.50000000,1.40000000,0.00353186
-0.50000000,3.50000000,1.50000000,0.00366946
-0.50000000,3.50000000,1.60000000,0.00379118
-0.50000000,3.50000000,1.70000000,0.00389713
-0.50000000,3.50000000,1.80000000,0.00398868
-0.50000000,3.50000000,1.90000000,0.00406614
-0.50000000,3.50000000,2.00000000,0.00413064
-0.50000000,3.50000000,2.10000000,0.00418320
-0.50000000,3.50000000,2.20000000,0.00422573
-0.50000000,3.50000000,2.30000000,0.00425975
-0.50000000,3.50000000,2.40000000,0.00428717
-0.50000000,3.50000000,2.50000000,0.00430980
-0.50000000,3.50000000,2.60000000,0.00432875
-0.50000000,3.50000000,2.70000000,0.00434524
-0.50000000,3.50000000,2.80000000,0.00435998
-0.50000000,3.50000000,2.90000000,0.00437312
-0.50000000,3.50000000,3.00000000,0.00438537
-0.50000000,3.50000000,3.10000000,0.00439685
-0.50000000,3.50000000,3.20000000,0.00440762
-0.50000000,3.50000000,3.30000000,0.00441786
-0.50000000,3.50000000,3.40000000,0.00442759
-0.50000000,3.50000000,3.50000000,0.00443696
-0.50000000,3.50000000,3.60000000,0.00444587
-0.50000000,3.50000000,3.70000000,0.00445440
-0.50000000,3.50000000,3.80000000,0.00446275
-0.50000000,3.50000000,3.90000000,0.00447076
-0.50000000,3.50000000,4.00000000,0.00447845
-0.50000000,3.50000000,4.10000000,0.00448607
-0.50000000,3.50000000,4.20000000,0.00449329
-0.50000000,3.50000000,4.30000000,0.00450046
-0.50000000,3.50000000,4.40000000,0.00450731
-0.50000000,3.50000000,4.50000000,0.00451411
-0.50000000,3.50000000,4.60000000,0.00452068
-0.50000000,3.50000000,4.70000000,0.00452712
-0.50000000,3.50000000,4.80000000,0.00453347
-0.50000000,3.50000000,4.90000000,0.00453979
-0.50000000,3.50000000,5.00000000,0.00454601
-0.50000000,3.60000000,0.00000000,-0.00000050
-0.50000000,3.60000000,0.10000000,0.00034960
-0.50000000,3.60000000,0.20000000,0.00068828
-0.50000000,3.60000000,0.30000000,0.00101512
-0.50000000,3.60000000,0.40000000,0.00132940
-0.50000000,3.60000000,0.50000000,0.00162889
-0.50000000,3.60000000,0.60000000,0.00191625
-0.50000000,3.60000000,0.70000000,0.00218933
-0.50000000,3.60000000,0.80000000,0.00244767
-0.50000000,3.60000000,0.90000000,0.00269084
-0.50000000,3.60000000,1.00000000,0.00291873
-0.50000000,3.60000000,1.10000000,0.00312988
-0.50000000,3.60000000,1.20000000,0.00332622
-0.50000000,3.60000000,1.30000000,0.00350645
-0.50000000,3.60000000,1.40000000,0.00367066
-0.50000000,3.60000000,1.50000000,0.00381888
-0.50000000,3.60000000,1.60000000,0.00395119
-0.50000000,3.60000000,1.70000000,0.00406736
-0.50000000,3.60000000,1.80000000,0.00416904
-0.50000000,3.60000000,1.90000000,0.00425623
-0.50000000,3.60000000,2.00000000,0.00432983
-0.50000000,3.60000000,2.10000000,0.00439069
-0.50000000,3.60000000,2.20000000,0.00444066
-0.50000000,3.60000000,2.30000000,0.00448072
-0.50000000,3.60000000,2.40000000,0.00451326
-0.50000000,3.60000000,2.50000000,0.00453974
-0.50000000,3.60000000,2.60000000,0.00456160
-0.50000000,3.60000000,2.70000000,0.00458030
-0.50000000,3.60000000,2.80000000,0.00459662
-0.50000000,3.60000000,2.90000000,0.00461112
-0.50000000,3.60000000,3.00000000,0.00462452
-0.50000000,3.60000000,3.10000000,0.00463685
-0.50000000,3.60000000,3.20000000,0.00464844
-0.50000000,3.60000000,3.30000000,0.00465931
-0.50000000,3.60000000,3.40000000,0.00466946
-0.50000000,3.60000000,3.50000000,0.00467936
-0.50000000,3.60000000,3.60000000,0.00468867
-0.50000000,3.60000000,3.70000000,0.00469781
-0.50000000,3.60000000,3.80000000,0.00470646
-0.50000000,3.60000000,3.90000000,0.00471485
-0.50000000,3.60000000,4.00000000,0.00472290
-0.50000000,3.60000000,4.10000000,0.00473067
-0.50000000,3.60000000,4.20000000,0.00473834
-0.50000000,3.60000000,4.30000000,0.00474568
-0.50000000,3.60000000,4.40000000,0.00475290
-0.50000000,3.60000000,4.50000000,0.00475986
-0.50000000,3.60000000,4.60000000,0.00476663
-0.50000000,3.60000000,4.70000000,0.00477329
-0.50000000,3.60000000,4.80000000,0.00477984
-0.50000000,3.60000000,4.90000000,0.00478631
-0.50000000,3.60000000,5.00000000,0.00479266
-0.50000000,3.70000000,0.00000000,-0.00000055
-0.50000000,3.70000000,0.10000000,0.00035802
-0.50000000,3.70000000,0.20000000,0.00070567
-0.50000000,3.70000000,0.30000000,0.00104140
-0.50000000,3.70000000,0.40000000,0.00136487
-0.50000000,3.70000000,0.50000000,0.00167364
-0.50000000,3.70000000,0.60000000,0.00197059
-0.50000000,3.70000000,0.70000000,0.00225337
-0.50000000,3.70000000,0.80000000,0.00252151
-0.50000000,3.70000000,0.90000000,0.00277473
-0.50000000,3.70000000,1.00000000,0.00301275
-0.50000000,3.70000000,1.10000000,0.00323424
-0.50000000,3.70000000,1.20000000,0.00344080
-0.50000000,3.70000000,1.30000000,0.00363151
-0.50000000,3.70000000,1.40000000,0.00380604
-0.50000000,3.70000000,1.50000000,0.00396460
-0.50000000,3.70000000,1.60000000,0.00410741
-0.50000000,3.70000000,1.70000000,0.00423383
-0.50000000,3.70000000,1.80000000,0.00434556
-0.50000000,3.70000000,1.90000000,0.00444239
-0.50000000,3.70000000,2.00000000,0.00452530
-0.50000000,3.70000000,2.10000000,0.00459487
-0.50000000,3.70000000,2.20000000,0.00465261
-0.50000000,3.70000000,2.30000000,0.00469948
-0.50000000,3.70000000,2.40000000,0.00473779
-0.50000000,3.70000000,2.50000000,0.00476872
-0.50000000,3.70000000,2.60000000,0.00479420
-0.50000000,3.70000000,2.70000000,0.00481545
-0.50000000,3.70000000,2.80000000,0.00483373
-0.50000000,3.70000000,2.90000000,0.00484985
-0.50000000,3.70000000,3.00000000,0.00486442
-0.50000000,3.70000000,3.10000000,0.00487773
-0.50000000,3.70000000,3.20000000,0.00489012
-0.50000000,3.70000000,3.30000000,0.00490172
-0.50000000,3.70000000,3.40000000,0.00491252
-0.50000000,3.70000000,3.50000000,0.00492288
-0.50000000,3.70000000,3.60000000,0.00493277
-0.50000000,3.70000000,3.70000000,0.00494237
-0.50000000,3.70000000,3.80000000,0.00495146
-0.50000000,3.70000000,3.90000000,0.00496010
-0.50000000,3.70000000,4.00000000,0.00496850
-0.50000000,3.70000000,4.10000000,0.00497659
-0.50000000,3.70000000,4.20000000,0.00498442
-0.50000000,3.70000000,4.30000000,0.00499211
-0.50000000,3.70000000,4.40000000,0.00499957
-0.50000000,3.70000000,4.50000000,0.00500678
-0.50000000,3.70000000,4.60000000,0.00501379
-0.50000000,3.70000000,4.70000000,0.00502063
-0.50000000,3.70000000,4.80000000,0.00502730
-0.50000000,3.70000000,4.90000000,0.00503389
-0.50000000,3.70000000,5.00000000,0.00504035
-0.50000000,3.80000000,0.00000000,-0.00000047
-0.50000000,3.80000000,0.10000000,0.00036649
-0.50000000,3.80000000,0.20000000,0.00072272
-0.50000000,3.80000000,0.30000000,0.00106735
-0.50000000,3.80000000,0.40000000,0.00139977
-0.50000000,3.80000000,0.50000000,0.00171764
-0.50000000,3.80000000,0.60000000,0.00202409
-0.50000000,3.80000000,0.70000000,0.00231644
-0.50000000,3.80000000,0.80000000,0.00259427
-0.50000000,3.80000000,0.90000000,0.00285738
-0.50000000,3.80000000,1.00000000,0.00310533
-0.50000000,3.80000000,1.10000000,0.00333680
-0.50000000,3.80000000,1.20000000,0.00355369
-0.50000000,3.80000000,1.30000000,0.00375458
-0.50000000,3.80000000,1.40000000,0.00393954
-0.50000000,3.80000000,1.50000000,0.00410845
-0.50000000,3.80000000,1.60000000,0.00426155
-0.50000000,3.80000000,1.70000000,0.00439805
-0.50000000,3.80000000,1.80000000,0.00451987
-0.50000000,3.80000000,1.90000000,0.00462667
-0.50000000,3.80000000,2.00000000,0.00471893
-0.50000000,3.80000000,2.10000000,0.00479749
-0.50000000,3.80000000,2.20000000,0.00486343
-0.50000000,3.80000000,2.30000000,0.00491773
-0.50000000,3.80000000,2.40000000,0.00496235
-0.50000000,3.80000000,2.50000000,0.00499866
-0.50000000,3.80000000,2.60000000,0.00502834
-0.50000000,3.80000000,2.70000000,0.00505279
-0.50000000,3.80000000,2.80000000,0.00507347
-0.50000000,3.80000000,2.90000000,0.00509139
-0.50000000,3.80000000,3.00000000,0.00510730
-0.50000000,3.80000000,3.10000000,0.00512196
-0.50000000,3.80000000,3.20000000,0.00513516
-0.50000000,3.80000000,3.30000000,0.00514748
-0.50000000,3.80000000,3.40000000,0.00515902
-0.50000000,3.80000000,3.50000000,0.00516994
-0.50000000,3.80000000,3.60000000,0.00518037
-0.50000000,3.80000000,3.70000000,0.00519039
-0.50000000,3.80000000,3.80000000,0.00519989
-0.50000000,3.80000000,3.90000000,0.00520902
-0.50000000,3.80000000,4.00000000,0.00521776
-0.50000000,3.80000000,4.10000000,0.00522622
-0.50000000,3.80000000,4.20000000,0.00523436
-0.50000000,3.80000000,4.30000000,0.00524217
-0.50000000,3.80000000,4.40000000,0.00524981
-0.50000000,3.80000000,4.50000000,0.00525739
-0.50000000,3.80000000,4.60000000,0.00526455
-0.50000000,3.80000000,4.70000000,0.00527158
-0.50000000,3.80000000,4.80000000,0.00527849
-0.50000000,3.80000000,4.90000000,0.00528518
-0.50000000,3.80000000,5.00000000,0.00529178
-0.50000000,3.90000000,0.00000000,-0.00000048
-0.50000000,3.90000000,0.10000000,0.00037478
-0.50000000,3.90000000,0.20000000,0.00073949
-0.50000000,3.90000000,0.30000000,0.00109278
-0.50000000,3.90000000,0.40000000,0.00143412
-0.50000000,3.90000000,0.50000000,0.00176096
-0.50000000,3.90000000,0.60000000,0.00207650
-0.50000000,3.90000000,0.70000000,0.00237827
-0.50000000,3.90000000,0.80000000,0.00266557
-0.50000000,3.90000000,0.90000000,0.00293841
-0.50000000,3.90000000,1.00000000,0.00319618
-0.50000000,3.90000000,1.10000000,0.00343748
-0.50000000,3.90000000,1.20000000,0.00366436
-0.50000000,3.90000000,1.30000000,0.00387541
-0.50000000,3.90000000,1.40000000,0.00407043
-0.50000000,3.90000000,1.50000000,0.00424962
-0.50000000,3.90000000,1.60000000,0.00441291
-0.50000000,3.90000000,1.70000000,0.00455942
-0.50000000,3.90000000,1.80000000,0.00469118
-0.50000000,3.90000000,1.90000000,0.00480769
-0.50000000,3.90000000,2.00000000,0.00490956
-0.50000000,3.90000000,2.10000000,0.00499721
-0.50000000,3.90000000,2.20000000,0.00507164
-0.50000000,3.90000000,2.30000000,0.00513375
-0.50000000,3.90000000,2.40000000,0.00518526
-0.50000000,3.90000000,2.50000000,0.00522750
-0.50000000,3.90000000,2.60000000,0.00526199
-0.50000000,3.90000000,2.70000000,0.00529032
-0.50000000,3.90000000,2.80000000,0.00531397
-0.50000000,3.90000000,2.90000000,0.00533410
-0.50000000,3.90000000,3.00000000,0.00535185
-0.50000000,3.90000000,3.10000000,0.00536756
-0.50000000,3.90000000,3.20000000,0.00538188
-0.50000000,3.90000000,3.30000000,0.00539501
-0.50000000,3.90000000,3.40000000,0.00540746
-0.50000000,3.90000000,3.50000000,0.00541905
-0.50000000,3.90000000,3.60000000,0.00543007
-0.50000000,3.90000000,3.70000000,0.00544045
-0.50000000,3.90000000,3.80000000,0.00545039
-0.50000000,3.90000000,3.90000000,0.00545989
-0.50000000,3.90000000,4.00000000,0.00546902
-0.50000000,3.90000000,4.10000000,0.00547780
-0.50000000,3.90000000,4.20000000,0.00548631
-0.50000000,3.90000000,4.30000000,0.00549441
-0.50000000,3.90000000,4.40000000,0.00550235
-0.50000000,3.90000000,4.50000000,0.00551003
-0.50000000,3.90000000,4.60000000,0.00551747
-0.50000000,3.90000000,4.70000000,0.00552460
-0.50000000,3.90000000,4.80000000,0.00553168
-0.50000000,3.90000000,4.90000000,0.00553853
-0.50000000,3.90000000,5.00000000,0.00554534
-0.50000000,4.00000000,0.00000000,-0.00000045
-0.50000000,4.00000000,0.10000000,0.00038287
-0.50000000,4.00000000,0.20000000,0.00075584
-0.50000000,4.00000000,0.30000000,0.00111768
-0.50000000,4.00000000,0.40000000,0.00146759
-0.50000000,4.00000000,0.50000000,0.00180338
-0.50000000,4.00000000,0.60000000,0.00212805
-0.50000000,4.00000000,0.70000000,0.00243891
-0.50000000,4.00000000,0.80000000,0.00273568
-0.50000000,4.00000000,0.90000000,0.00301790
-0.50000000,4.00000000,1.00000000,0.00328524
-0.50000000,4.00000000,1.10000000,0.00353622
-0.50000000,4.00000000,1.20000000,0.00377299
-0.50000000,4.00000000,1.30000000,0.00399393
-0.50000000,4.00000000,1.40000000,0.00419899
-0.50000000,4.00000000,1.50000000,0.00438807
-0.50000000,4.00000000,1.60000000,0.00456132
-0.50000000,4.00000000,1.70000000,0.00471786
-0.50000000,4.00000000,1.80000000,0.00485952
-0.50000000,4.00000000,1.90000000,0.00498579
-0.50000000,4.00000000,2.00000000,0.00509709
-0.50000000,4.00000000,2.10000000,0.00519411
-0.50000000,4.00000000,2.20000000,0.00527721
-0.50000000,4.00000000,2.30000000,0.00534734
-0.50000000,4.00000000,2.40000000,0.00540635
-0.50000000,4.00000000,2.50000000,0.00545509
-0.50000000,4.00000000,2.60000000,0.00549499
-0.50000000,4.00000000,2.70000000,0.00552785
-0.50000000,4.00000000,2.80000000,0.00555504
-0.50000000,4.00000000,2.90000000,0.00557766
-0.50000000,4.00000000,3.00000000,0.00559744
-0.50000000,4.00000000,3.10000000,0.00561477
-0.50000000,4.00000000,3.20000000,0.00563037
-0.50000000,4.00000000,3.30000000,0.00564465
-0.50000000,4.00000000,3.40000000,0.00565773
-0.50000000,4.00000000,3.50000000,0.00567008
-0.50000000,4.00000000,3.60000000,0.00568163
-0.50000000,4.00000000,3.70000000,0.00569262
-0.50000000,4.00000000,3.80000000,0.00570312
-0.50000000,4.00000000,3.90000000,0.00571294
-0.50000000,4.00000000,4.00000000,0.00572238
-0.50000000,4.00000000,4.10000000,0.00573151
-0.50000000,4.00000000,4.20000000,0.00574032
-0.50000000,4.00000000,4.30000000,0.00574873
-0.50000000,4.00000000,4.40000000,0.00575692
-0.50000000,4.00000000,4.50000000,0.00576487
-0.50000000,4.00000000,4.60000000,0.00577251
-0.50000000,4.00000000,4.70000000,0.00577996
-0.50000000,4.00000000,4.80000000,0.00578713
-0.50000000,4.00000000,4.90000000,0.00579430
-0.50000000,4.00000000,5.00000000,0.00580115
-0.50000000,4.10000000,0.00000000,-0.00000055
-0.50000000,4.10000000,0.10000000,0.00039078
-0.50000000,4.10000000,0.20000000,0.00077185
-0.50000000,4.10000000,0.30000000,0.00114196
-0.50000000,4.10000000,0.40000000,0.00150043
-0.50000000,4.10000000,0.50000000,0.00184477
-0.50000000,4.10000000,0.60000000,0.00217824
-0.50000000,4.10000000,0.70000000,0.00249807
-0.50000000,4.10000000,0.80000000,0.00280397
-0.50000000,4.10000000,0.90000000,0.00309538
-0.50000000,4.10000000,1.00000000,0.00337221
-0.50000000,4.10000000,1.10000000,0.00363263
-0.50000000,4.10000000,1.20000000,0.00387892
-0.50000000,4.10000000,1.30000000,0.00410955
-0.50000000,4.10000000,1.40000000,0.00432430
-0.50000000,4.10000000,1.50000000,0.00452328
-0.50000000,4.10000000,1.60000000,0.00470627
-0.50000000,4.10000000,1.70000000,0.00487255
-0.50000000,4.10000000,1.80000000,0.00502402
-0.50000000,4.10000000,1.90000000,0.00515993
-0.50000000,4.10000000,2.00000000,0.00528074
-0.50000000,4.10000000,2.10000000,0.00538685
-0.50000000,4.10000000,2.20000000,0.00547891
-0.50000000,4.10000000,2.30000000,0.00555736
-0.50000000,4.10000000,2.40000000,0.00562403
-0.50000000,4.10000000,2.50000000,0.00567971
-0.50000000,4.10000000,2.60000000,0.00572575
-0.50000000,4.10000000,2.70000000,0.00576346
-0.50000000,4.10000000,2.80000000,0.00579463
-0.50000000,4.10000000,2.90000000,0.00582050
-0.50000000,4.10000000,3.00000000,0.00584266
-0.50000000,4.10000000,3.10000000,0.00586177
-0.50000000,4.10000000,3.20000000,0.00587886
-0.50000000,4.10000000,3.30000000,0.00589420
-0.50000000,4.10000000,3.40000000,0.00590833
-0.50000000,4.10000000,3.50000000,0.00592141
-0.50000000,4.10000000,3.60000000,0.00593364
-0.50000000,4.10000000,3.70000000,0.00594509
-0.50000000,4.10000000,3.80000000,0.00595609
-0.50000000,4.10000000,3.90000000,0.00596640
-0.50000000,4.10000000,4.00000000,0.00597622
-0.50000000,4.10000000,4.10000000,0.00598584
-0.50000000,4.10000000,4.20000000,0.00599487
-0.50000000,4.10000000,4.30000000,0.00600364
-0.50000000,4.10000000,4.40000000,0.00601206
-0.50000000,4.10000000,4.50000000,0.00602013
-0.50000000,4.10000000,4.60000000,0.00602798
-0.50000000,4.10000000,4.70000000,0.00603562
-0.50000000,4.10000000,4.80000000,0.00604300
-0.50000000,4.10000000,4.90000000,0.00605023
-0.50000000,4.10000000,5.00000000,0.00605732
-0.50000000,4.20000000,0.00000000,-0.00000054
-0.50000000,4.20000000,0.10000000,0.00039857
-0.50000000,4.20000000,0.20000000,0.00078768
-0.50000000,4.20000000,0.30000000,0.00116596
-0.50000000,4.20000000,0.40000000,0.00153273
-0.50000000,4.20000000,0.50000000,0.00188561
-0.50000000,4.20000000,0.60000000,0.00222769
-0.50000000,4.20000000,0.70000000,0.00255644
-0.50000000,4.20000000,0.80000000,0.00287125
-0.50000000,4.20000000,0.90000000,0.00317186
-0.50000000,4.20000000,1.00000000,0.00345790
-0.50000000,4.20000000,1.10000000,0.00372763
-0.50000000,4.20000000,1.20000000,0.00398341
-0.50000000,4.20000000,1.30000000,0.00422360
-0.50000000,4.20000000,1.40000000,0.00444810
-0.50000000,4.20000000,1.50000000,0.00465670
-0.50000000,4.20000000,1.60000000,0.00484949
-0.50000000,4.20000000,1.70000000,0.00502543
-0.50000000,4.20000000,1.80000000,0.00518656
-0.50000000,4.20000000,1.90000000,0.00533211
-0.50000000,4.20000000,2.00000000,0.00546234
-0.50000000,4.20000000,2.10000000,0.00557766
-0.50000000,4.20000000,2.20000000,0.00567876
-0.50000000,4.20000000,2.30000000,0.00576566
-0.50000000,4.20000000,2.40000000,0.00584025
-0.50000000,4.20000000,2.50000000,0.00590321
-0.50000000,4.20000000,2.60000000,0.00595580
-0.50000000,4.20000000,2.70000000,0.00599917
-0.50000000,4.20000000,2.80000000,0.00603502
-0.50000000,4.20000000,2.90000000,0.00606457
-0.50000000,4.20000000,3.00000000,0.00608971
-0.50000000,4.20000000,3.10000000,0.00611096
-0.50000000,4.20000000,3.20000000,0.00612978
-0.50000000,4.20000000,3.30000000,0.00614660
-0.50000000,4.20000000,3.40000000,0.00616164
-0.50000000,4.20000000,3.50000000,0.00617562
-0.50000000,4.20000000,3.60000000,0.00618858
-0.50000000,4.20000000,3.70000000,0.00620075
-0.50000000,4.20000000,3.80000000,0.00621231
-0.50000000,4.20000000,3.90000000,0.00622310
-0.50000000,4.20000000,4.00000000,0.00623335
-0.50000000,4.20000000,4.10000000,0.00624318
-0.50000000,4.20000000,4.20000000,0.00625261
-0.50000000,4.20000000,4.30000000,0.00626171
-0.50000000,4.20000000,4.40000000,0.00627033
-0.50000000,4.20000000,4.50000000,0.00627874
-0.50000000,4.20000000,4.60000000,0.00628671
-0.50000000,4.20000000,4.70000000,0.00629461
-0.50000000,4.20000000,4.80000000,0.00630208
-0.50000000,4.20000000,4.90000000,0.00630954
-0.50000000,4.20000000,5.00000000,0.00631672
-0.50000000,4.30000000,0.00000000,-0.00000057
-0.50000000,4.30000000,0.10000000,0.00040620
-0.50000000,4.30000000,0.20000000,0.00080320
-0.50000000,4.30000000,0.30000000,0.00118953
-0.50000000,4.30000000,0.40000000,0.00156449
-0.50000000,4.30000000,0.50000000,0.00192561
-0.50000000,4.30000000,0.60000000,0.00227626
-0.50000000,4.30000000,0.70000000,0.00261365
-0.50000000,4.30000000,0.80000000,0.00293732
-0.50000000,4.30000000,0.90000000,0.00324691
-0.50000000,4.30000000,1.00000000,0.00354197
-0.50000000,4.30000000,1.10000000,0.00382094
-0.50000000,4.30000000,1.20000000,0.00408603
-0.50000000,4.30000000,1.30000000,0.00433562
-0.50000000,4.30000000,1.40000000,0.00456952
-0.50000000,4.30000000,1.50000000,0.00478765
-0.50000000,4.30000000,1.60000000,0.00499006
-0.50000000,4.30000000,1.70000000,0.00517551
-0.50000000,4.30000000,1.80000000,0.00534620
-0.50000000,4.30000000,1.90000000,0.00550122
-0.50000000,4.30000000,2.00000000,0.00564078
-0.50000000,4.30000000,2.10000000,0.00576541
-0.50000000,4.30000000,2.20000000,0.00587526
-0.50000000,4.30000000,2.30000000,0.00597094
-0.50000000,4.30000000,2.40000000,0.00605386
-0.50000000,4.30000000,2.50000000,0.00612440
-0.50000000,4.30000000,2.60000000,0.00618380
-0.50000000,4.30000000,2.70000000,0.00623337
-0.50000000,4.30000000,2.80000000,0.00627435
-0.50000000,4.30000000,2.90000000,0.00630813
-0.50000000,4.30000000,3.00000000,0.00633651
-0.50000000,4.30000000,3.10000000,0.00636060
-0.50000000,4.30000000,3.20000000,0.00638135
-0.50000000,4.30000000,3.30000000,0.00639966
-0.50000000,4.30000000,3.40000000,0.00641593
-0.50000000,4.30000000,3.50000000,0.00643093
-0.50000000,4.30000000,3.60000000,0.00644469
-0.50000000,4.30000000,3.70000000,0.00645755
-0.50000000,4.30000000,3.80000000,0.00646961
-0.50000000,4.30000000,3.90000000,0.00648094
-0.50000000,4.30000000,4.00000000,0.00649165
-0.50000000,4.30000000,4.10000000,0.00650188
-0.50000000,4.30000000,4.20000000,0.00651184
-0.50000000,4.30000000,4.30000000,0.00652111
-0.50000000,4.30000000,4.40000000,0.00653004
-0.50000000,4.30000000,4.50000000,0.00653876
-0.50000000,4.30000000,4.60000000,0.00654704
-0.50000000,4.30000000,4.70000000,0.00655501
-0.50000000,4.30000000,4.80000000,0.00656278
